201105,135.488,201105,30.881,201105,0.405,201105,1.004
201106,155.016,201106,37.765,201106,0.403,201106,1.223
201107,173.728,201107,50.694,201107,0.473,201107,1.464
201108,169.987,201108,49.767,201108,0.345,201108,1.316
201109,141.456,201109,36.941,201109,0.302,201109,1.281
201110,128.32,201110,31.04,201110,0.309,201110,0.933
201111,123.628,201111,29.308,201111,0.316,201111,0.703
201112,135.527,201112,33.18,201112,0.368,201112,1.021
201113,1722.711,201113,409.184,201113,4.656,201113,14.125
201201,129.542,201201,35.11,201201,0.352,201201,1.169
201202,115.247,201202,34.877,201202,0.282,201202,0.927
201203,105.084,201203,36.456,201203,0.258,201203,0.521
201204,94.674,201204,38.626,201204,0.29,201204,0.484
201205,114.96,201205,43.922,201205,0.369,201205,0.617
201206,131.167,201206,47.572,201206,0.362,201206,0.666
201207,158.331,201207,58.49,201207,0.393,201207,0.74
201208,151.36,201208,54.282,201208,0.308,201208,0.779
201209,127.184,201209,43.384,201209,0.269,201209,0.731
201210,121.741,201210,36.176,201210,0.289,201210,0.667
201211,127.974,201211,31.355,201211,0.309,201211,0.695
201212,133.974,201212,32.434,201212,0.354,201212,0.689
201213,1511.237,201213,492.726,201213,3.835,201213,8.685
201301,137.055,201301,34.294,201301,0.459,201301,0.961
201302,122.562,201302,30.857,201302,0.305,201302,0.844
201303,128.606,201303,32.778,201303,0.291,201303,0.912
201304,110.959,201304,30.64,201304,0.3,201304,0.841
201305,118.029,201305,33.337,201305,0.353,201305,1.194
201306,137.026,201306,39.974,201306,0.295,201306,1.214
201307,151.952,201307,49.416,201307,0.446,201307,1.219
201308,149.701,201308,48.842,201308,0.28,201308,1.266
201309,132.785,201309,40.751,201309,0.272,201309,1.146
201310,121.075,201310,34.547,201310,0.275,201310,1.058
201311,120.445,201311,32.614,201311,0.325,201311,0.833
201312,141.155,201312,36.308,201312,0.452,201312,1.023
201313,1571.349,201313,444.416,201313,4.054,201313,12.511
201401,153.85,201401,36.133,201401,2.085,201401,1.204
201402,140.102,201402,30.036,201402,0.565,201402,0.989
201403,132.664,201403,30.554,201403,0.611,201403,1.16
201404,106.751,201404,29.885,201404,0.276,201404,0.805
201405,117.672,201405,35.211,201405,0.347,201405,1.083
201406,136.577,201406,39.228,201406,0.287,201406,1.125
201407,149.776,201407,45.901,201407,0.277,201407,1.042
201408,148.995,201408,48.871,201408,0.297,201408,1.045
201409,126.983,201409,41.961,201409,0.296,201409,1.027
201410,112.3,201410,38.286,201410,0.275,201410,0.615
201411,118.837,201411,32.703,201411,0.346,201411,0.79
201412,124.629,201412,34.8,201412,0.348,201412,1.181
201413,1569.137,201413,443.643,201413,6.011,201413,12.066
201501,130.232,201501,39.155,201501,0.556,201501,1.108
201502,122.417,201502,35.668,201502,1.595,201502,1.161
201503,106.412,201503,38.872,201503,0.354,201503,0.772
201504,88.646,201504,36.61,201504,0.263,201504,0.822
201505,104.498,201505,40.44,201505,0.353,201505,0.964
201506,126.28,201506,48.92,201506,0.334,201506,0.872
201507,140.283,201507,57.712,201507,0.323,201507,1.174
201508,135.156,201508,56.662,201508,0.302,201508,1.106
201509,118.653,201509,49.384,201509,0.276,201509,1.062
201510,98.469,201510,43.68,201510,0.266,201510,0.868
201511,90.263,201511,40.394,201511,0.338,201511,0.727
201512,91.658,201512,42.27,201512,0.337,201512,0.78
201513,1352.967,201513,529.83,201513,5.297,201513,11.416
201601,113.495,201601,42.566,201601,0.502,201601,0.96
201602,92.416,201602,37.918,201602,0.353,201602,0.937
201603,72.84,201603,40.525,201603,0.279,201603,1.041
201604,71.41,201604,39.763,201604,0.259,201604,1.096
201605,82.51,201605,44.21,201605,0.34,201605,1.035
201606,115.772,201606,53.567,201606,0.293,201606,1.075
201607,135.958,201607,62.881,201607,0.342,201607,1.137
